STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ACTIVITY,Economic activity,ADJUSTMENT,Adjustment,TRANSFORMATION,Transformation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015-09,,1.41785863636364,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015-10,,1.38867922727273,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010-08,,1.1115,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010-09,,1.06559090909091,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010-10,,1.02009523809524,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010-11,,1.01195454545455,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010-12,,1.00621739130435,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011-01,,1.00333333333333,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011-02,,0.9914,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011-03,,0.98895652173913,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011-04,,0.944714285714286,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2024-03,,1.52499523809524,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2024-04,,1.53554545454545,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2024-05,,1.51117391304348,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2024-06,,1.50403,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2024-07,,1.49878695652174,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2024-08,,1.50309545454545,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2024-09,,1.47757619047619,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2024-10,,1.48924347826087,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2024-11,,1.53013333333333,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2024-12,,1.57924090909091,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2025-01,,1.60561739130435,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2025-02,,1.58795,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2025-03,,1.58814761904762,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2025-04,,1.59117272727273,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2025-05,,1.5525,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2025-06,,1.53966666666667,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2025-07,,1.52818695652174,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011-05,,0.937454545454545,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011-06,,0.941954545454545,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011-07,,0.928142857142857,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011-08,,0.952478260869565,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005-03,,1.27416086956522,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005-04,,1.29403333333333,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005-05,,1.30606818181818,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005-06,,1.30401818181818,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005-07,,1.33040952380952,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005-08,,1.3142347826087,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005-09,,1.30685454545455,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005-10,,1.32752380952381,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005-11,,1.36091818181818,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005-12,,1.34831818181818,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006-01,,1.33295454545455,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006-02,,1.3487,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006-03,,1.37652173913043,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006-04,,1.35725,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006-05,,1.30878260869565,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006-06,,1.35222727272727,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006-07,,1.32985714285714,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006-08,,1.311,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006-09,,1.32380952380952,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006-10,,1.32631818181818,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006-11,,1.29390909090909,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006-12,,1.27357142857143,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007-01,,1.27721739130435,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007-02,,1.27695,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007-03,,1.26109090909091,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007-04,,1.20947619047619,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007-05,,1.21252173913043,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007-06,,1.18752380952381,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007-07,,1.15286363636364,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007-08,,1.20708695652174,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007-09,,1.1818,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007-10,,1.11291304347826,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007-11,,1.1165,,A,Normal value,0,Units,1,One,,
DATAFLOW,OECD.SDD.STES:DSD_KEI@DF_KEI(4.0),Key short-term economic indicators,I,AUS,Australia,M,Monthly,CC,Nominal exchange rates,XDC_USD,National currency per US dollar,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007-12,,1.14625,,A,Normal value,0,Units,1,One,,
